lat,lon,name,category,importance,osm_id,osm_type,snap_distance_m,source
33.725164,75.156539,S-mart,mall,high,9171738795,node,,OSM via Overpass
33.728241,75.153299,Store,mall,high,9202482348,node,,OSM via Overpass
34.012776,74.800411,Eidgah Wanabal,jamia_masjid,high,9290347516,node,,OSM via Overpass
34.026498,74.797132,Government Higher Secondary School,school,medium,9290601046,node,,OSM via Overpass
33.902052,75.040246,Jamia Masjid,jamia_masjid,high,9290628620,node,,OSM via Overpass
34.041949,74.788674,Hotel Grand Tulip,tourist_hotel,seasonal,9311631402,node,,OSM via Overpass
34.008188,74.908573,Sky Light Higher Secondary School,school,medium,9311645092,node,,OSM via Overpass
34.053294,74.804897,Masjid Bilal,jamia_masjid,high,9331273342,node,,OSM via Overpass
34.036753,74.79114,Govt. Girls High School,girls_school,medium,9370306076,node,,OSM via Overpass
34.037516,74.789393,IQ Shopping Mall,market,medium,9370353362,node,,OSM via Overpass
34.038029,74.788728,Govt. Degree College Hyderpora,college,medium,9370389921,node,,OSM via Overpass
34.047738,74.802945,Nirman Complex,mall,high,9370434595,node,,OSM via Overpass
34.04199,74.804452,MET Higher Secondary School,school,medium,9370435513,node,,OSM via Overpass
34.043212,74.79784,Masjid Abubakr,jamia_masjid,high,9370440593,node,,OSM via Overpass
34.044843,74.798964,Masjid,jamia_masjid,high,9370441115,node,,OSM via Overpass
34.043404,74.805594,Masjid Shuhada,jamia_masjid,high,9370451726,node,,OSM via Overpass
33.927378,75.005226,BHM Hospital,hospital,high,9481146187,node,,OSM via Overpass
33.908983,75.017998,"Govt. Polytechnic , IUST",iist_awantipora,high,9481285044,node,,OSM via Overpass
33.943516,75.124518,Alchemy Public School,school,medium,9501998627,node,,OSM via Overpass
34.419754,74.600338,Masjid Umar,jamia_masjid,high,9523877596,node,,OSM via Overpass
34.422774,74.597385,Jamia Masjid Patushay,jamia_masjid,high,9523907385,node,,OSM via Overpass
34.013445,74.911965,Delhi Moder Public School,school,medium,9526594690,node,,OSM via Overpass
34.013127,74.912002,Hamdaniya Mission High School,school,medium,9526597667,node,,OSM via Overpass
33.91285,75.049984,Hanafia Jamia Masjid,jamia_masjid,high,9547469689,node,,OSM via Overpass
33.832056,75.011837,Government New Type Primary Health Center Chakora,hospital,high,9558219167,node,,OSM via Overpass
34.424289,74.597374,Mosque,jamia_masjid,high,9562657412,node,,OSM via Overpass
34.425105,74.596225,Malik Masjid,jamia_masjid,high,9562657413,node,,OSM via Overpass
34.423599,74.592349,Masjid Rehmat,jamia_masjid,high,9562657414,node,,OSM via Overpass
33.93394,75.114077,Masjid e Umar,jamia_masjid,high,9562786775,node,,OSM via Overpass
33.931312,75.123522,Masjid Gousia,jamia_masjid,high,9566040350,node,,OSM via Overpass
33.933271,75.124745,Government Central School,school,medium,9566088124,node,,OSM via Overpass
34.418992,74.594891,tourist_spot,tourist_spot,seasonal,9568065895,node,,OSM via Overpass
33.931776,75.117015,Mini Secretariat,civil_secretariat,high,9572029362,node,,OSM via Overpass
33.932161,75.115675,Adda / Transport yard,bus_station,high,9572083490,node,,OSM via Overpass
33.948221,75.136054,Bajwani Cricket Stadium,stadium,medium,9572336139,node,,OSM via Overpass
33.928272,75.113899,Dolphin Public School,school,medium,9572590079,node,,OSM via Overpass
33.926925,75.112987,Govt Middle School,school,medium,9572590082,node,,OSM via Overpass
33.935417,75.100623,Pathar Masjid,jamia_masjid,high,9574610533,node,,OSM via Overpass
33.934652,75.09925,Peer Masjid,jamia_masjid,high,9574612813,node,,OSM via Overpass
33.934342,75.103729,Masjid Abu Bakr,jamia_masjid,high,9574904893,node,,OSM via Overpass
33.93528,75.101531,Gurudwara Singh Sabha,jamia_masjid,high,9574977937,node,,OSM via Overpass
33.927499,75.115328,Kaadi Masjid,jamia_masjid,high,9575289391,node,,OSM via Overpass
33.928735,75.117178,Global Vision School,school,medium,9576898328,node,,OSM via Overpass
33.93377,75.106,Masjid Nakshband,jamia_masjid,high,9576909158,node,,OSM via Overpass
33.902636,75.041845,"Govt. Girls Higher Secondary School, Noorpora",school,medium,9577193846,node,,OSM via Overpass
33.900363,75.042185,Dangarpora Masjid,jamia_masjid,high,9580780166,node,,OSM via Overpass
33.903623,75.085964,Masjid Bait-ul-Muqarram,jamia_masjid,high,9580789248,node,,OSM via Overpass
33.974695,74.945969,Army,military,medium,9580801377,node,,OSM via Overpass
34.424497,74.590589,GDC Bandipora,college,medium,9588108062,node,,OSM via Overpass
33.931636,75.118257,Masjid Abuzar,jamia_masjid,high,9592211698,node,,OSM via Overpass
34.085609,74.835405,Houseboat Young Life,houseboat,seasonal,9595626327,node,,OSM via Overpass
34.024156,74.778925,International Islamic School,school,medium,9597270946,node,,OSM via Overpass
34.01825,74.799027,Masjid Ameer Kabeer,jamia_masjid,high,9597270948,node,,OSM via Overpass
34.013685,74.808783,Holy Faith Presentation School,school,medium,9597270949,node,,OSM via Overpass
34.100006,74.824373,jamia_masjid,jamia_masjid,high,9610816092,node,,OSM via Overpass
34.100196,74.824252,Nigah Pharmacy,small_medical,medium,9610824205,node,,OSM via Overpass
34.102165,74.822323,Dr. Mushtaq Skin Clinic,dispensary,medium,9610845641,node,,OSM via Overpass
33.93814,75.130992,SOG Camp,police_station,medium,9610883688,node,,OSM via Overpass
33.99864,74.791343,SIDCO Office,govt_office,medium,9622820674,node,,OSM via Overpass
33.932391,75.113625,Mir Poly Clinic,clinic,medium,9628539755,node,,OSM via Overpass
34.013153,74.91593,Govt. Girls High School,girls_school,medium,9628709172,node,,OSM via Overpass
33.926311,75.118961,Masjid Bagh-i-Islam (Khan Masjid),jamia_masjid,high,9631090336,node,,OSM via Overpass
33.92857,75.125173,Guru Nanak School,school,medium,9631090351,node,,OSM via Overpass
33.927457,75.112892,Masjid Davood (Hamam Masjid),jamia_masjid,high,9633823597,node,,OSM via Overpass
33.925657,75.114017,Kounjbal Masjid,jamia_masjid,high,9642669883,node,,OSM via Overpass
33.925776,75.117529,Fire Service Station,govt_office,medium,9642669885,node,,OSM via Overpass
33.921921,75.120352,military,military,medium,9642742222,node,,OSM via Overpass
33.927309,75.122332,military,military,medium,9642742232,node,,OSM via Overpass
33.929846,75.11551,Islamia Oriental College,college,medium,9643700216,node,,OSM via Overpass
33.913996,75.018965,Hajahad Public School,school,medium,9658981227,node,,OSM via Overpass
33.911841,75.01727,Masjid Salafia,jamia_masjid,high,9668311984,node,,OSM via Overpass
33.898542,75.068071,Markazi Jamia Masjid,jamia_masjid,high,9669966266,node,,OSM via Overpass
33.913607,75.024599,Masjid Hanfiya,jamia_masjid,high,9669972487,node,,OSM via Overpass
34.017729,74.770217,Boys Hr. Sec. School Humhama,school,medium,9700669252,node,,OSM via Overpass
33.9329,75.138555,Jamia Masjid Nazneenpora,jamia_masjid,high,9711367062,node,,OSM via Overpass
33.934141,75.132456,Wildlife Protection Office,govt_office,medium,9711371646,node,,OSM via Overpass
33.938241,75.000767,Police lines,police_station,medium,9718248982,node,,OSM via Overpass
33.984081,74.949946,school,school,medium,9743828649,node,,OSM via Overpass
33.984517,74.949309,Health sub centre,hospital,high,9743856136,node,,OSM via Overpass
33.984195,74.949739,School,school,medium,9743860825,node,,OSM via Overpass
33.986451,74.954864,Masjid,jamia_masjid,high,9743874580,node,,OSM via Overpass
33.985111,74.950085,Govt. Middle School,school,medium,9743875541,node,,OSM via Overpass
33.987911,74.946352,jamia_masjid,jamia_masjid,high,9758690508,node,,OSM via Overpass
34.074145,74.816473,شری پرتاپ کالج,college,medium,9780365577,node,,OSM via Overpass
34.074705,74.814915,Samandar Bagh Masjid,jamia_masjid,high,9780365578,node,,OSM via Overpass
34.050851,74.850722,Masjid e Mustafa,jamia_masjid,high,9781984471,node,,OSM via Overpass
34.053854,74.850111,Jamia Masjid Soiteng,jamia_masjid,high,9781984472,node,,OSM via Overpass
34.051996,74.832054,Masjid Shareif Khalid-bin-Waleed,jamia_masjid,high,9781984474,node,,OSM via Overpass
34.053393,74.835757,Jamia Masjid Padshahi bagh,jamia_masjid,high,9781984475,node,,OSM via Overpass
34.048488,74.857981,Masjid Abu Bakar Bagander Lasjan,jamia_masjid,high,9781984477,node,,OSM via Overpass
34.132196,74.804349,Muffins Store,mall,high,9810220859,node,,OSM via Overpass
33.953783,75.09778,Masjid,jamia_masjid,high,9812522212,node,,OSM via Overpass
33.954639,75.098122,Markazi Jamia Masjid,jamia_masjid,high,9812549757,node,,OSM via Overpass
33.828471,74.934104,ZAMEER S HOUSE,tourist_hotel,seasonal,9838287332,node,,OSM via Overpass
33.725662,75.152457,Masjid Abu Bakr,jamia_masjid,high,9851524994,node,,OSM via Overpass
33.927105,75.005717,Masjid Zin Noorain,jamia_masjid,high,9863974486,node,,OSM via Overpass
33.912787,75.017265,Guru Nanak Gurudawara,jamia_masjid,high,9864056782,node,,OSM via Overpass
33.926862,75.005106,Eidgah/ Janazgah,jamia_masjid,high,9864059989,node,,OSM via Overpass
33.950991,74.984151,Masjid,jamia_masjid,high,9864061434,node,,OSM via Overpass
33.908973,75.032022,"Mini Secretariat Complex, Awantipora",civil_secretariat,high,9885531055,node,,OSM via Overpass
34.143268,74.438952,"Government Primary School,",school,medium,9893726275,node,,OSM via Overpass
33.93404,74.999316,Masjid Umar,jamia_masjid,high,9900088122,node,,OSM via Overpass
33.670015,75.173062,Girls hostel GMCA,tourist_hotel,seasonal,9907790798,node,,OSM via Overpass
33.670248,75.170874,Boys hostel GMC Anantnag,tourist_hotel,seasonal,9907798459,node,,OSM via Overpass
34.276431,74.667104,Jamia Masjid Chewa,jamia_masjid,high,9910057901,node,,OSM via Overpass
34.281943,74.67341,Village Model Public School,school,medium,9910081630,node,,OSM via Overpass
33.680389,74.959092,Al-Noor Global School,school,medium,9938567509,node,,OSM via Overpass
33.952965,75.141221,Hamdard Grammar School,school,medium,9954862157,node,,OSM via Overpass
33.952885,75.146098,AKMAL School,school,medium,9954883581,node,,OSM via Overpass
33.950023,75.139955,London Kids Playschool,school,medium,9954883611,node,,OSM via Overpass
33.947359,75.094661,Masjid,jamia_masjid,high,9987686908,node,,OSM via Overpass
34.352007,74.974932,tourist_hotel,tourist_hotel,seasonal,9995325317,node,,OSM via Overpass
34.291801,74.447134,Masjid Chesti,jamia_masjid,high,10004713760,node,,OSM via Overpass
34.266055,74.46043,Masjid Taqwa Ahlihadith,jamia_masjid,high,10004776924,node,,OSM via Overpass
34.098853,74.815401,Nowhatta Police Station,police_station,medium,10015295277,node,,OSM via Overpass
34.028771,74.830671,Hotel Six Season,tourist_hotel,seasonal,10092531764,node,,OSM via Overpass
34.0291,74.831249,Ujala Cygnus Hospital,hospital,high,10092533353,node,,OSM via Overpass
34.033961,74.850384,Srinagar British School,school,medium,10092551839,node,,OSM via Overpass
34.09324,74.83951,Meena Bazar (Floating Market),market,medium,10105948619,node,,OSM via Overpass
34.087207,74.759807,JVC College Jamia Masjid,jamia_masjid,high,10106280549,node,,OSM via Overpass
33.992523,74.924568,Sericulture Department and Nursery,govt_office,medium,10106309034,node,,OSM via Overpass
33.910154,75.032406,Department of Forestry Nursery,mughal_garden,seasonal,10106333410,node,,OSM via Overpass
33.920277,75.073581,Jamia Masjid Shahabad,jamia_masjid,high,10139238558,node,,OSM via Overpass
34.030034,74.831528,Dr. AGM's City School,school,medium,10203522354,node,,OSM via Overpass
34.029863,74.832225,Indian Institute of Management (IIM) Jammu Srinagar Campus,college,medium,10203532132,node,,OSM via Overpass
33.962054,74.965619,Firdousia English Medium (FEM) Schooll,school,medium,10220875126,node,,OSM via Overpass
33.965926,74.95925,"Govt. Higher Secondary School, Lethpora",school,medium,10220887635,node,,OSM via Overpass
34.046196,74.78814,Vishal Mega Mart,mall,high,10225672913,node,,OSM via Overpass
33.947458,75.137006,Bajwani Football Stadium,stadium,medium,10253341892,node,,OSM via Overpass
33.947484,75.140174,"Govt. ITI, Tral",college,medium,10253443389,node,,OSM via Overpass
33.943638,75.129599,Army Camp,military,medium,10253443604,node,,OSM via Overpass
33.944996,75.131986,"Govt. Degree College, Tral",college,medium,10253454251,node,,OSM via Overpass
33.947181,75.133407,MTI (Boys Wing),school,medium,10253454887,node,,OSM via Overpass
33.941609,75.117319,"Masjid Sharif, Paribal",jamia_masjid,high,10253459678,node,,OSM via Overpass
33.944417,75.130507,Govt. Boys Higher Secondary School,school,medium,10253463165,node,,OSM via Overpass
33.93909,75.124313,Masjid Ibrahim,jamia_masjid,high,10253477405,node,,OSM via Overpass
33.938781,75.1171,Masjid Sharif Kanterbagh,jamia_masjid,high,10253485315,node,,OSM via Overpass
33.961998,75.08313,Chinar Park,tourist_spot,seasonal,10255820756,node,,OSM via Overpass
33.924881,75.009934,Astaan Masjid,jamia_masjid,high,10257840831,node,,OSM via Overpass
33.936016,75.115294,Baitul Afiat (JKYT Tral),tourist_hotel,seasonal,10275401013,node,,OSM via Overpass
33.93256,75.115138,H2 Mart,mall,high,10275674819,node,,OSM via Overpass
33.921188,75.014708,govt_office,govt_office,medium,10290039581,node,,OSM via Overpass
34.072016,74.819347,Masjid Bilal,jamia_masjid,high,10300482494,node,,OSM via Overpass
34.009616,74.778727,"Jamia Masjid, Gogoo",jamia_masjid,high,10308855891,node,,OSM via Overpass
34.019903,74.774248,Foundation World School (Kindergarten),school,medium,10308922693,node,,OSM via Overpass
34.00513,74.782781,Rainbow international school,school,medium,10308922694,node,,OSM via Overpass
34.003172,74.780932,S.M. Iqbal Business School,college,medium,10308936757,node,,OSM via Overpass
34.020039,74.747314,Delhi Public School Budgam (DPS),school,medium,10308946692,node,,OSM via Overpass
34.013986,74.783825,Kite Highlands School,school,medium,10308951698,node,,OSM via Overpass
34.000131,74.716861,Foundation World School (Main),school,medium,10308972828,node,,OSM via Overpass
33.920897,74.944204,Jamia Masjid Ratnipora,jamia_masjid,high,10536895634,node,,OSM via Overpass
33.917782,74.942932,Masjid Malik Yarbal,jamia_masjid,high,10537540966,node,,OSM via Overpass
33.917877,74.942295,Govt. Middle School,school,medium,10537540967,node,,OSM via Overpass
33.919306,74.943483,Mir Ismail Masjid,jamia_masjid,high,10537540968,node,,OSM via Overpass
34.073328,74.806123,City Museum,museum,medium,10538768350,node,,OSM via Overpass
34.082499,74.819972,Heritage Arts Museum,museum,medium,10538794864,node,,OSM via Overpass
33.934365,75.110164,Masjid Noor,jamia_masjid,high,10565305241,node,,OSM via Overpass
33.905156,75.086064,Jamia Masjid Bait_ul_Muazam,jamia_masjid,high,10570251715,node,,OSM via Overpass
33.953767,74.982101,jamia_masjid,jamia_masjid,high,10585950799,node,,OSM via Overpass
33.95274,74.982567,bus_station,bus_station,high,10585950800,node,,OSM via Overpass
33.938678,75.11379,Little Angels School,school,medium,10594485199,node,,OSM via Overpass
33.9417,75.112614,Masjid,jamia_masjid,high,10596325743,node,,OSM via Overpass
34.035101,74.818029,Fayaz Educational Institute,school,medium,10607449981,node,,OSM via Overpass
34.03531,74.817181,Shah-i-Hamdan Masjid,jamia_masjid,high,10607449982,node,,OSM via Overpass
34.036188,74.818394,Jamia Masjid Gousia,jamia_masjid,high,10607541448,node,,OSM via Overpass
33.737899,75.163604,Masjid Qasim,jamia_masjid,high,10612304905,node,,OSM via Overpass
33.736085,75.158733,Rivaaj Trading Private Limited,supermarket,high,10612304906,node,,OSM via Overpass
33.738552,75.163672,Saint Luke's Convent School,school,medium,10612304907,node,,OSM via Overpass
33.962354,75.148824,Jamia Masjid Lalpora Kahlil,jamia_masjid,high,10630954968,node,,OSM via Overpass
33.632221,75.079097,Sports Stadium Devsar,stadium,medium,10651086692,node,,OSM via Overpass
33.632886,75.078276,Police Station Devsar,police_station,medium,10651086693,node,,OSM via Overpass
33.632446,75.083251,Sub District Hospital Devsar,hospital,high,10651086694,node,,OSM via Overpass
33.632971,75.084806,Block Development Office Devsar,govt_office,medium,10651086696,node,,OSM via Overpass
33.632251,75.084234,Town Hall Devsar,govt_office,medium,10651086697,node,,OSM via Overpass
33.631531,75.079705,Tehsil Office Devsar,govt_office,medium,10651086698,node,,OSM via Overpass
33.632234,75.086024,Zonal Education Office Devsar,govt_office,medium,10651086699,node,,OSM via Overpass
33.633232,75.079304,Higher Secondary School Devsar,school,medium,10651086700,node,,OSM via Overpass
33.633555,75.079004,Treasury Office Devsar,govt_office,medium,10651086705,node,,OSM via Overpass
33.6356,75.072726,Shah-e-Hamdan Indian Oil Petrol Pump Devsar,shah_e_hamdan,high,10651086706,node,,OSM via Overpass
33.632794,75.068072,Children's Park Devsar,park,medium,10651086707,node,,OSM via Overpass
34.006119,74.795478,jamia_masjid,jamia_masjid,high,10697406588,node,,OSM via Overpass
33.933804,75.111963,Masjid Hyder,jamia_masjid,high,10697442764,node,,OSM via Overpass
33.965153,75.160052,Masjid,jamia_masjid,high,10697557265,node,,OSM via Overpass
33.960289,74.975797,Green Valley College of Education,college,medium,10697557450,node,,OSM via Overpass
34.153941,74.887874,Hotel Heidi,tourist_hotel,seasonal,10709045305,node,,OSM via Overpass
34.046309,74.870114,Your Everyday Needs,supermarket,high,10723178916,node,,OSM via Overpass
34.102435,74.827488,Roots Of Kashmir,supermarket,high,10725340441,node,,OSM via Overpass
34.033785,74.790819,Al-Mustaqeem International School,school,medium,10735365742,node,,OSM via Overpass
34.045307,74.872181,Pandrethan Park,park,medium,10778859318,node,,OSM via Overpass
34.026306,74.804512,Masjid Abu Bakr,jamia_masjid,high,10784549220,node,,OSM via Overpass
34.418816,74.59743,7Heven Supermarket,supermarket,high,10822790862,node,,OSM via Overpass
33.938409,75.109656,Masjid,jamia_masjid,high,10822942892,node,,OSM via Overpass
34.217944,74.423702,Gurdwara Chhevin Patshahi,tourist_spot,seasonal,10858030111,node,,OSM via Overpass
34.229563,74.751413,abdur rahman and sons,supermarket,high,10908048869,node,,OSM via Overpass
33.73789,75.148103,Masjid Usman--i-Gani,jamia_masjid,high,10934075292,node,,OSM via Overpass
33.737565,75.147862,New Mart,mall,high,10934095178,node,,OSM via Overpass
33.931861,75.11302,S3 Super Mart,mall,high,10934098332,node,,OSM via Overpass
34.02069,74.798383,Yasmin Resort,tourist_hotel,seasonal,10934190404,node,,OSM via Overpass
34.013329,74.810458,police_station,police_station,medium,10942772488,node,,OSM via Overpass
34.023337,74.819764,Oasis Secondary School,school,medium,10942796996,node,,OSM via Overpass
34.023946,74.820021,Ramazan College of Education,college,medium,10942796997,node,,OSM via Overpass
34.013415,74.814585,Shining Star School,school,medium,10942796998,node,,OSM via Overpass
34.02114,74.817494,Masjid Shah-i-Hamdan,jamia_masjid,high,10942796999,node,,OSM via Overpass
34.01784,74.815905,Masjid Ameer-i-Kabeer,jamia_masjid,high,10942797000,node,,OSM via Overpass
34.008962,74.807964,Masjid Abu Hanifa,jamia_masjid,high,10942834970,node,,OSM via Overpass
34.009529,74.800712,Cambridge Mission School,school,medium,10942834971,node,,OSM via Overpass
33.915784,75.017222,Jamia Masjid Iqbal,jamia_masjid,high,10958057347,node,,OSM via Overpass
33.934081,75.11743,"Sabir Abdullah School, Tral",school,medium,10961771440,node,,OSM via Overpass
33.934849,75.118326,Masjid Al-Huda,jamia_masjid,high,10961771857,node,,OSM via Overpass
34.020984,74.771145,"Fair Mount, Airport Road, Humhama Srinagar",tourist_hotel,seasonal,10965314295,node,,OSM via Overpass
33.893863,75.141673,Shikargah Wild Park,park,medium,10965511804,node,,OSM via Overpass
33.738454,75.160826,Saint Xain's Internation School,school,medium,10966287783,node,,OSM via Overpass
34.021175,74.822293,Jamia Masjid Salfia,jamia_masjid,high,10968067751,node,,OSM via Overpass
34.020348,74.821869,Jamia Masjid Hanafia,jamia_masjid,high,10968067752,node,,OSM via Overpass
34.015239,74.825019,Masjid Ahl Hadith,jamia_masjid,high,10971747649,node,,OSM via Overpass
33.918172,75.078442,"Govt. Primary School, Nowdal",school,medium,10982873861,node,,OSM via Overpass
33.918092,75.078892,"CRPF Camp, Nowdal",military,medium,10982873862,node,,OSM via Overpass
33.917796,75.078141,"Eidgah, Nowdal",park,medium,10982873863,node,,OSM via Overpass
33.918801,75.080857,"Jamia Masjid, Nowdal",jamia_masjid,high,10982910398,node,,OSM via Overpass
33.919291,75.083242,jamia_masjid,jamia_masjid,high,10982910399,node,,OSM via Overpass
33.923223,75.090293,"Jamia Masjid, Sherabad",jamia_masjid,high,10982910416,node,,OSM via Overpass
33.922072,75.090012,Masjid Abu Bakar,jamia_masjid,high,10982910417,node,,OSM via Overpass
33.921963,75.08985,jamia_masjid,jamia_masjid,high,10982910418,node,,OSM via Overpass
33.965602,74.964922,Govt. High School,school,medium,10982910419,node,,OSM via Overpass
33.965204,74.964165,jamia_masjid,jamia_masjid,high,10982910420,node,,OSM via Overpass
33.969095,74.992375,"Jamia Masjid, Lethpora",jamia_masjid,high,10982910421,node,,OSM via Overpass
34.025639,74.821456,Daily Needs Mart,mall,high,10990199378,node,,OSM via Overpass
33.815185,74.764202,Pakerpora,supermarket,high,10995107605,node,,OSM via Overpass
33.975766,75.089292,Masjid,jamia_masjid,high,11015218022,node,,OSM via Overpass
33.961136,74.967796,Iqra School,school,medium,11038461422,node,,OSM via Overpass
34.014773,74.88327,Imam Bara,jamia_masjid,high,11079211083,node,,OSM via Overpass
34.000068,74.836644,Jamia Masjid Millat,jamia_masjid,high,11084002396,node,,OSM via Overpass
33.936139,75.11949,Masjid,jamia_masjid,high,11084024632,node,,OSM via Overpass
34.001955,74.827805,Jamia Masjid,jamia_masjid,high,11084039108,node,,OSM via Overpass
34.088827,74.83777,Miss America House Boat,tourist_hotel,seasonal,11100999505,node,,OSM via Overpass
34.133573,74.809246,Parvaiz Medicate,small_medical,medium,11109632350,node,,OSM via Overpass
34.133152,74.808985,Hubbi Medicate,small_medical,medium,11109632370,node,,OSM via Overpass
33.852038,74.564875,Water Vibes Resorst,tourist_hotel,seasonal,11125192105,node,,OSM via Overpass
34.01436,74.822787,Jamia Masjid Umar Hanfiya,jamia_masjid,high,11135311283,node,,OSM via Overpass
34.062719,74.826719,Hotel Vilasta,tourist_hotel,seasonal,11151362606,node,,OSM via Overpass
34.055319,74.400983,Poshwan,tourist_hotel,seasonal,11155331805,node,,OSM via Overpass
33.912761,75.040809,Masjid Al Quds,jamia_masjid,high,11178256595,node,,OSM via Overpass
34.071485,74.459253,BEIGH GUEST HOUSE,tourist_hotel,seasonal,11209688732,node,,OSM via Overpass
33.928585,75.169519,jamia_masjid,jamia_masjid,high,11215404222,node,,OSM via Overpass
33.958027,74.97542,jamia_masjid,jamia_masjid,high,11221665662,node,,OSM via Overpass
34.013393,74.799448,Masjid Syed Jafar,jamia_masjid,high,11224216784,node,,OSM via Overpass
34.013214,74.799525,Syed Jafar Memorial School,school,medium,11224216785,node,,OSM via Overpass
34.085499,74.79846,Medical College Masjid,jamia_masjid,high,11293356895,node,,OSM via Overpass
34.000956,74.815807,Hunar the School of Creativity,school,medium,11331598708,node,,OSM via Overpass
34.023281,74.824932,Chinar Masjid,jamia_masjid,high,11351491489,node,,OSM via Overpass
34.074173,74.770767,Jamia Masjid Ahli Hadith,jamia_masjid,high,11351534340,node,,OSM via Overpass
34.090348,74.759519,J&K Medical Supplies Corporation Ltd,govt_office,medium,11351959111,node,,OSM via Overpass
34.090208,74.766621,MIG/HIG Park,park,medium,11351959116,node,,OSM via Overpass
34.088831,74.766734,Masjid Rehmat,jamia_masjid,high,11351959117,node,,OSM via Overpass
34.029397,74.840136,Masterpro Institute Of Technology,college,medium,11352039706,node,,OSM via Overpass
34.025984,74.83523,MedStar Medical Centre,hospital,high,11352039707,node,,OSM via Overpass
34.092931,74.805735,Police Station Maharaj Gunj,maharaj_gunj,medium,11367092514,node,,OSM via Overpass
34.07745,74.833232,Masjid,jamia_masjid,high,11375054861,node,,OSM via Overpass
33.90505,75.083067,Masjid,jamia_masjid,high,11375072586,node,,OSM via Overpass
34.006872,74.826622,Masjid,jamia_masjid,high,11375072999,node,,OSM via Overpass
34.079875,74.81162,Masjid,jamia_masjid,high,11375083585,node,,OSM via Overpass
34.277956,74.81132,Dr Farooq Abdullah Park Manigam,park,medium,11382929890,node,,OSM via Overpass
34.281248,74.799697,Jamia Masjid Manigam,jamia_masjid,high,11382942493,node,,OSM via Overpass
34.061373,74.822789,goStops Srinagar,tourist_hotel,seasonal,11443631395,node,,OSM via Overpass
34.149736,74.844982,"Government Model School, Fisherman Colony",school,medium,11449424669,node,,OSM via Overpass
34.103358,74.886674,Whostels,tourist_hotel,seasonal,11455212459,node,,OSM via Overpass
34.030988,74.811634,Masjid Umar,jamia_masjid,high,11472294170,node,,OSM via Overpass
34.013331,74.801129,jamia_masjid,jamia_masjid,high,11573073427,node,,OSM via Overpass
33.917967,75.015401,Masjid,jamia_masjid,high,11573110172,node,,OSM via Overpass
33.918439,75.015503,Tikoni Park,park,medium,11573111738,node,,OSM via Overpass
33.91867,75.01628,Masjid,jamia_masjid,high,11573111739,node,,OSM via Overpass
33.936987,75.119879,Alphabet International School,school,medium,11618719316,node,,OSM via Overpass
33.927721,75.121119,Integrated Child Development Services (ICDS) office,govt_office,medium,11618732503,node,,OSM via Overpass
33.871169,74.904396,Astan Masjid,jamia_masjid,high,11727759460,node,,OSM via Overpass
33.871423,74.902969,Alamdar Masjid,jamia_masjid,high,11729951207,node,,OSM via Overpass
33.901513,75.038447,Masjid,jamia_masjid,high,11747460304,node,,OSM via Overpass
33.755756,74.875126,Herpora Masjid,jamia_masjid,high,11771005391,node,,OSM via Overpass
34.013318,74.804925,jamia_masjid,jamia_masjid,high,11780155041,node,,OSM via Overpass
34.186811,74.528119,Hyderbeigh Masjid,jamia_masjid,high,11780195499,node,,OSM via Overpass
34.0244,74.799591,Masjid Aisha,jamia_masjid,high,11780196025,node,,OSM via Overpass
34.029618,74.791693,Jamia Masjid Goripora,jamia_masjid,high,11780196026,node,,OSM via Overpass
34.009914,74.802851,Masjid Abu Bakr,jamia_masjid,high,11780208004,node,,OSM via Overpass
34.013656,74.80901,jamia_masjid,jamia_masjid,high,11780208005,node,,OSM via Overpass
34.013804,74.810119,"J&K Police Station, Mochowa",police_station,medium,11780208006,node,,OSM via Overpass
34.015629,74.817123,Masjid Ismail,jamia_masjid,high,11780208007,node,,OSM via Overpass
33.681903,74.88216,EidGah,park,medium,11786866687,node,,OSM via Overpass
34.071917,74.816872,Ruby Hotel,tourist_hotel,seasonal,11793362569,node,,OSM via Overpass
34.08707,74.804787,Masjid Khairuz Zamaan,jamia_masjid,high,11795280994,node,,OSM via Overpass
34.086053,74.804555,Sona Masjid,jamia_masjid,high,11795281522,node,,OSM via Overpass
34.085591,74.804199,Qazi Masjid,jamia_masjid,high,11795282645,node,,OSM via Overpass
34.085337,74.802747,Maidan Masjid,jamia_masjid,high,11795283774,node,,OSM via Overpass
34.133027,74.62403,jamia_masjid,jamia_masjid,high,11813689680,node,,OSM via Overpass
34.132211,74.622456,masjid shareef,jamia_masjid,high,11813696061,node,,OSM via Overpass
34.132421,74.623971,imambargah Bonichakal,jamia_masjid,high,11813704704,node,,OSM via Overpass
34.130704,74.62142,Gazidar imambargha arampora,jamia_masjid,high,11830466182,node,,OSM via Overpass
33.998026,74.809094,"Islamia Public High School, Kralpora",school,medium,11854062736,node,,OSM via Overpass
34.055412,75.100764,"Govt. High School, Narastan",school,medium,11865682358,node,,OSM via Overpass
33.776896,75.004777,JAMIA MASJID ZAINAPORA,jamia_masjid,high,11909679083,node,,OSM via Overpass
34.026759,75.079097,JAMIA MASJID ZIYARAT SHARIEF SOFIGUND,jamia_masjid,high,11909694172,node,,OSM via Overpass
34.09756,74.781513,Masjid Hanfi,jamia_masjid,high,11955510455,node,,OSM via Overpass
34.097965,74.78162,Masjid Jamia Ahlihadees,jamia_masjid,high,11955567583,node,,OSM via Overpass
